"Name","Round","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.targeted","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","aggregator_args.sentinel_loss_threshold","aggregator_args.algorithm","adversarial_args.target_label","adversarial_args.target_changed_label","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","epoch","trainer/global_step","val_loss_192.168.50.10:46878","val_loss_192.168.50.10:46888","val_loss_192.168.50.10:46898","val_loss_192.168.50.10:46908","val_loss_192.168.50.10:46918","val_loss_192.168.50.10:46928","val_loss_192.168.50.10:46938","val_loss_192.168.50.10:46948","val_loss_192.168.50.10:46958","val_loss_192.168.50.11:46879","val_loss_192.168.50.11:46889","val_loss_192.168.50.11:46899","val_loss_192.168.50.11:46909","val_loss_192.168.50.11:46919","val_loss_192.168.50.11:46929","val_loss_192.168.50.11:46939","val_loss_192.168.50.11:46949","val_loss_192.168.50.11:46959","val_loss_192.168.50.2:46870","val_loss_192.168.50.2:46880","val_loss_192.168.50.2:46890","val_loss_192.168.50.2:46900","val_loss_192.168.50.2:46910","val_loss_192.168.50.2:46920","val_loss_192.168.50.2:46930","val_loss_192.168.50.2:46940","val_loss_192.168.50.2:46950","val_loss_192.168.50.3:46871","val_loss_192.168.50.3:46881","val_loss_192.168.50.3:46891","val_loss_192.168.50.3:46901","val_loss_192.168.50.3:46911","val_loss_192.168.50.3:46921","val_loss_192.168.50.3:46931","val_loss_192.168.50.3:46941","val_loss_192.168.50.3:46951","val_loss_192.168.50.4:46872","val_loss_192.168.50.4:46882","val_loss_192.168.50.4:46892","val_loss_192.168.50.4:46902","val_loss_192.168.50.4:46912","val_loss_192.168.50.4:46922","val_loss_192.168.50.4:46932","val_loss_192.168.50.4:46942","val_loss_192.168.50.4:46952","val_loss_192.168.50.5:46873","val_loss_192.168.50.5:46883","val_loss_192.168.50.5:46893","val_loss_192.168.50.5:46903","val_loss_192.168.50.5:46913","val_loss_192.168.50.5:46923","val_loss_192.168.50.5:46933","val_loss_192.168.50.5:46943","val_loss_192.168.50.5:46953","val_loss_192.168.50.6:46874","val_loss_192.168.50.6:46884","val_loss_192.168.50.6:46894","val_loss_192.168.50.6:46904","val_loss_192.168.50.6:46914","val_loss_192.168.50.6:46924","val_loss_192.168.50.6:46934","val_loss_192.168.50.6:46944","val_loss_192.168.50.6:46954","val_loss_192.168.50.7:46875","val_loss_192.168.50.7:46885","val_loss_192.168.50.7:46895","val_loss_192.168.50.7:46905","val_loss_192.168.50.7:46915","val_loss_192.168.50.7:46925","val_loss_192.168.50.7:46935","val_loss_192.168.50.7:46945","val_loss_192.168.50.7:46955","val_loss_192.168.50.8:46876","val_loss_192.168.50.8:46886","val_loss_192.168.50.8:46896","val_loss_192.168.50.8:46906","val_loss_192.168.50.8:46916","val_loss_192.168.50.8:46926","val_loss_192.168.50.8:46936","val_loss_192.168.50.8:46946","val_loss_192.168.50.8:46956","val_loss_192.168.50.9:46877","val_loss_192.168.50.9:46887","val_loss_192.168.50.9:46897","val_loss_192.168.50.9:46907","val_loss_192.168.50.9:46917","val_loss_192.168.50.9:46927","val_loss_192.168.50.9:46937","val_loss_192.168.50.9:46947","val_loss_192.168.50.9:46957","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Models Evaluated"
"participant_5","10","finished","-","janousy","","2023-06-17T01:05:29.000Z","1465","","62fj7uar","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_010459","","2023-06-17T17:44:33.000Z","2023-06-17T01:29:54.000Z","adcde6efd15b","","","","","","Label Flipping","true","No Attack","true","salt","80","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746605","salt","80","0","100","salt","80","0","100","","FedAvg","3","7","0","0.7452830188679245","0.7585178017616272","0.7116311192512512","1.7996954917907717","0.706618070602417","0.7585178017616272","0.7784808278083801","0.742145299911499","0.7231063842773438","0.7784808278083801","0.8000000715255737","0.7896215319633484","0.7053624391555786","0.8014286160469055","0.8000000715255737","0.8978502750396729","0.8976948261260986","0.8984177112579346","0.8978502750396729","0.8319709300994873","0.819443941116333","0.4067050218582154","0.8325794339179993","0.8319709300994873","0.8935054540634155","0.8925694823265076","0.8949600458145142","0.8935054540634155","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","finished","-","janousy","","2023-06-17T01:05:29.000Z","1465","","4l23ji3l","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_010459","","2023-06-17T17:44:33.000Z","2023-06-17T01:29:54.000Z","fdb865636d3b","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846606","salt","80","0","100","salt","80","0","100","","FedAvg","3","7","0","0.7920792079207921","0.7620404958724976","0.7136465311050415","1.5799647569656372","0.7105924487113953","0.7620404958724976","0.7952337265014648","0.7591259479522705","0.7398232221603394","0.7952337265014648","0.8250001072883606","0.8266234397888184","0.3286938965320587","0.8333333730697632","0.8250001072883606","0.8050877451896667","0.8057640790939331","0.8070400357246399","0.8050877451896667","0.7732408046722412","0.7476397752761841","0.38607415556907654","0.7590255737304688","0.7732408046722412","0.7878526449203491","0.787192165851593","0.7894376516342163","0.7878526449203491","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","finished","-","janousy","","2023-06-17T01:05:28.000Z","1464","","1bxol89b","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_1_N80-S100_R0_salt_20230617_010459","","2023-06-17T17:44:33.000Z","2023-06-17T01:29:52.000Z","56368d6c92eb","","","","","","Label Flipping","true","Label Flipping","true","salt","80","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046608","salt","80","0","100","salt","80","0","100","","FedAvg","3","7","0","0.7954545454545454","0.7430005669593811","0.6975530982017517","1.3886632919311523","0.6958461999893188","0.7430005669593811","0.7787134051322937","0.7520387172698975","0.7365938425064087","0.7787134051322937","0.8800000548362732","0.8811966180801392","0.15819045901298523","0.8857143521308899","0.8800000548362732","0.8063468337059021","0.8061882853507996","0.8062732815742493","0.8063468337059021","0.7344265580177307","0.7143591046333313","0.36991390585899353","0.7300175428390503","0.7344265580177307","0.7671819925308228","0.7652305960655212","0.7701724767684937","0.7671819925308228","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","finished","-","janousy","","2023-06-16T23:26:02.000Z","1377","","2qnzmvvk","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:59.000Z","cd3372f88858","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246560","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8434180021286011","0.8304241299629211","0.4183598756790161","0.8548823595046997","0.8434180021286011","0.8676482439041138","0.8678503036499023","0.8738802075386047","0.8676482439041138","0.7404762506484985","0.7027273178100586","0.5236489772796631","0.7600000500679016","0.7404762506484985","0.8832899332046509","0.8824734687805176","0.8828153610229492","0.8832899332046509","0.8426719903945923","0.8264131546020508","0.3905479311943054","0.840258002281189","0.8426719903945923","0.8748530149459839","0.8712673783302307","0.8714551329612732","0.8748530149459839","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","10","finished","-","janousy","","2023-06-16T23:25:02.000Z","1437","","vro0c3cf","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:59.000Z","3d86c59a204b","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.446562","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.835411012172699","0.8204078078269958","0.3950507342815399","0.8337711691856384","0.835411012172699","0.8666098713874817","0.8668476343154907","0.8684128522872925","0.8666098713874817","0.8200000524520874","0.7833333611488342","0.25062045454978943","0.8000000715255737","0.8200000524520874","0.7919320464134216","0.7915540933609009","0.7920356392860413","0.7919320464134216","0.7514351606369019","0.737095057964325","0.36713284254074097","0.7491226196289062","0.7514351606369019","0.7774052619934082","0.7706356048583984","0.7754412293434143","0.7774052619934082","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","finished","-","janousy","","2023-06-16T23:25:02.000Z","1432","","nc1vg46x","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:54.000Z","e66e294e515c","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046568","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8139452934265137","0.7961471080780029","0.42764756083488464","0.8142806887626648","0.8139452934265137","0.8513482213020325","0.8502739071846008","0.8537108898162842","0.8513482213020325","0.9466667771339417","0.943889021873474","0.15357579290866852","0.9600000977516174","0.9466667771339417","0.8941362500190735","0.8936842679977417","0.8937830924987793","0.8941362500190735","0.8178902268409729","0.8052080869674683","0.4407169818878174","0.8335583209991455","0.8178902268409729","0.8574455976486206","0.8528278470039368","0.8552706837654114","0.8574455976486206","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","finished","-","janousy","","2023-06-16T23:25:02.000Z","1435","","m2wgknfi","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:57.000Z","46dd41156600","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346561","salt","50","0","30","salt","50","0","30","","Krum","3","7","0.001","0","0.8351714611053467","0.8214032649993896","0.3483230471611023","0.8348311185836792","0.8351714611053467","0.8685494065284729","0.8701295852661133","0.8770983219146729","0.8685494065284729","0.8250000476837158","0.8184092044830322","0.3698654770851135","0.8611112236976624","0.8250000476837158","0.8892031908035278","0.8885417580604553","0.8882947564125061","0.8892031908035278","0.805601954460144","0.7827672362327576","0.3707418441772461","0.7966931462287903","0.805601954460144","0.8594502806663513","0.8574112057685852","0.8648192882537842","0.8594502806663513","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_6","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1434","","z5r22pbr","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:55.000Z","f3240a9949ff","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.846566","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8169636726379395","0.8019567728042603","0.4180457592010498","0.8203889727592468","0.8169636726379395","0.8573569059371948","0.8578144311904907","0.8613284826278687","0.8573569059371948","0.9750000834465028","0.971428632736206","0.1378963440656662","0.9750001430511476","0.9750000834465028","0.884303629398346","0.8833696842193604","0.8835811018943787","0.884303629398346","0.8449472188949585","0.8366771936416626","0.37651288509368896","0.8615257143974304","0.8449472188949585","0.872604489326477","0.8740873336791992","0.8785295486450195","0.872604489326477","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1438","","pfpzt09d","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:59.000Z","4893dde09c05","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746565","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8230913281440735","0.8064266443252563","0.5063692927360535","0.8228226900100708","0.8230913281440735","0.8416985869407654","0.8430045247077942","0.8470389246940613","0.8416985869407654","0.8375000953674316","0.8375000953674316","0.22358067333698273","0.8375000953674316","0.8375000953674316","0.8978743553161621","0.8975772261619568","0.897892951965332","0.8978743553161621","0.846177339553833","0.8210694193840027","0.4440142512321472","0.8377645015716553","0.846177339553833","0.8630586266517639","0.8564419746398926","0.8730074763298035","0.8630586266517639","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1437","","p9uvr8pi","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:58.000Z","4583b1e1e268","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1146569","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8421122431755066","0.8207917213439941","0.3761460185050965","0.8343242406845093","0.8421122431755066","0.8566036224365234","0.8555007576942444","0.8566325902938843","0.8566036224365234","0.8475000262260437","0.8350000381469727","0.38834312558174133","0.8350000381469727","0.8475000262260437","0.8371788263320923","0.8373993039131165","0.8382615447044373","0.8371788263320923","0.6933252811431885","0.6705418825149536","0.6150329113006592","0.6955650448799133","0.6933252811431885","0.7276148796081543","0.7294458746910095","0.7414985299110413","0.7276148796081543","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1437","","kyiy1yky","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:58.000Z","58b00b902757","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646564","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8330222964286804","0.8134413957595825","0.4093196392059326","0.8280108571052551","0.8330222964286804","0.8627952337265015","0.8619756698608398","0.8643701076507568","0.8627952337265015","0.783333420753479","0.7666667103767395","0.4556041955947876","0.7916666865348816","0.783333420753479","0.7937366366386414","0.7933148741722107","0.7939881682395935","0.7937366366386414","0.7721379995346069","0.7480769753456116","0.3467309772968292","0.7622289061546326","0.7721379995346069","0.8003396391868591","0.7896930575370789","0.7865689396858215","0.8003396391868591","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1437","","7taxsytz","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:58.000Z","085e6ed2feac","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.546563","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8209870457649231","0.8016613125801086","0.42561087012290955","0.8155030012130737","0.8209870457649231","0.848662793636322","0.8501272797584534","0.8543102741241455","0.848662793636322","0.8750000596046448","0.8714286684989929","0.13294990360736847","0.8750001192092896","0.8750000596046448","0.7929089665412903","0.7928756475448608","0.7929831147193909","0.7929089665412903","0.7524735927581787","0.7440413236618042","0.3695107698440552","0.7647058963775635","0.7524735927581787","0.78935307264328","0.7895363569259644","0.8005179166793823","0.78935307264328","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_7","10","finished","-","janousy","","2023-06-16T23:25:01.000Z","1437","","3uuy3w5p","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S30_R0_salt_20230616_232433","","2023-06-17T17:44:36.000Z","2023-06-16T23:48:58.000Z","124bf8b44767","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","0.3","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.946567","salt","50","0","30","salt","50","0","30","","Krum","3","7","0","0","0.8450384736061096","0.8266574740409851","0.3429875075817108","0.8479390740394592","0.8450384736061096","0.8683933615684509","0.8675774335861206","0.8691499829292297","0.8683933615684509","0.73333340883255","0.7085714936256409","0.3256441652774811","0.8166667222976685","0.73333340883255","0.7923508882522583","0.7923383116722107","0.7933225035667419","0.7923508882522583","0.7594643831253052","0.7494293451309204","0.36357319355010986","0.7703172564506531","0.7594643831253052","0.7743224501609802","0.7734171748161316","0.7765993475914001","0.7743224501609802","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","10","finished","-","janousy","","2023-06-16T22:35:01.000Z","1439","","ddd6zq7h","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S100_R0_salt_20230616_223333","","2023-06-17T17:44:38.000Z","2023-06-16T22:59:00.000Z","94be799bd0de","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.246540","salt","50","0","100","salt","50","0","100","","Krum","3","7","0","0.9230769230769232","0.7371889352798462","0.6983881592750549","5.352911949157715","0.7140334844589233","0.7371889352798462","0.7662885189056396","0.7397254109382629","0.7446361184120178","0.7662885189056396","0.7100000381469727","0.6790043115615845","0.2638944387435913","0.6833333373069763","0.7100000381469727","0.7878708839416504","0.7878291606903076","0.7880889177322388","0.7878708839416504","0.7639611959457397","0.7500567436218262","0.3739558756351471","0.7628042697906494","0.7639611959457397","0.7795247435569763","0.7786993980407715","0.7797794342041016","0.7795247435569763","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","10","finished","-","janousy","","2023-06-16T22:34:06.000Z","1495","","ycr0aj6d","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S100_R0_salt_20230616_223333","","2023-06-17T17:44:38.000Z","2023-06-16T22:59:01.000Z","f233647c9476","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.646544","salt","50","0","100","salt","50","0","100","","Krum","3","7","0","0.9326923076923076","0.7272811532020569","0.6790090799331665","6.222115993499756","0.6873219609260559","0.7272811532020569","0.7476832270622253","0.7139175534248352","0.7127151489257812","0.7476832270622253","0.723809540271759","0.7057142853736877","0.5964307188987732","0.721666693687439","0.723809540271759","0.8773816227912903","0.8763231039047241","0.8766089677810669","0.8773816227912903","0.7931063175201416","0.7718244194984436","0.43432533740997314","0.7920700907707214","0.7931063175201416","0.8423789143562317","0.8478275537490845","0.8592718243598938","0.8423789143562317","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","10","finished","-","janousy","","2023-06-16T22:34:05.000Z","1496","","yggaliep","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S100_R0_salt_20230616_223333","","2023-06-17T17:44:38.000Z","2023-06-16T22:59:01.000Z","9a2ce0634117","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.1046548","salt","50","0","100","salt","50","0","100","","Krum","3","7","0","0.9090909090909092","0.7237187027931213","0.6760360598564148","5.090075969696045","0.6848790049552917","0.7237187027931213","0.7565028071403503","0.7299126386642456","0.725803792476654","0.7565028071403503","0.7766666412353516","0.7636363506317139","0.2680014967918396","0.7633333802223206","0.7766666412353516","0.7935108542442322","0.7933863997459412","0.7940810322761536","0.7935108542442322","0.7417502999305725","0.7345386743545532","0.3651679456233978","0.7554407119750977","0.7417502999305725","0.7752572298049927","0.7751259803771973","0.7816799283027649","0.7752572298049927","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","10","finished","-","janousy","","2023-06-16T22:34:05.000Z","1498","","xdqixmt4","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S100_R0_salt_20230616_223333","","2023-06-17T17:44:38.000Z","2023-06-16T22:59:03.000Z","4634e1ebe749","","","","","","Label Flipping","true","No Attack","true","salt","50","0","0","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.346541","salt","50","0","100","salt","50","0","100","","Krum","3","7","0","0.9052631578947368","0.756182849407196","0.7146275043487549","5.621310710906982","0.7258840799331665","0.756182849407196","0.7826712131500244","0.7569514513015747","0.7540526986122131","0.7826712131500244","0.8216667175292969","0.8121789693832397","0.2508106827735901","0.8333333730697632","0.8216667175292969","0.8763960003852844","0.8758856058120728","0.8759419918060303","0.8763960003852844","0.8720238208770752","0.8524868488311768","0.35333898663520813","0.868683934211731","0.8720238208770752","0.8843077421188354","0.8856868743896484","0.8928350806236267","0.8843077421188354","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","10","finished","-","janousy","","2023-06-16T22:34:05.000Z","1499","","wu8gsah9","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_1_N50-S100_R0_salt_20230616_223333","","2023-06-17T17:44:38.000Z","2023-06-16T22:59:04.000Z","cb451f67f1eb","","","","","","Label Flipping","true","Label Flipping","true","salt","50","0","1","true","Label Flipping","true","FASHIONMNIST","true","MLP","192.168.50.746545","salt","50","0","100","salt","50","0","100","","Krum","3","7","0","0.9056603773584906","0.7313095927238464","0.6844294667243958","6.449635028839111","0.6947610378265381","0.7313095927238464","0.7565198540687561","0.7250105142593384","0.7225057482719421","0.7565198540687561","0.8000000715255737","0.8000000715255737","0.027255810797214508","0.8000000715255737","0.8000000715255737","0.8433811068534851","0.8436248302459717","0.8441278338432312","0.8433811068534851","0.7439550757408142","0.7192806601524353","0.6642380952835083","0.7375945448875427","0.7439550757408142","0.7465717196464539","0.7494468092918396","0.7623415589332581","0.7465717196464539","0","5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
