"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","data_args.is_iid","model_args.model","network_args","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted:","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","cos_192.168.50.10:46538","cos_192.168.50.10:46558","cos_192.168.50.11:46539","cos_192.168.50.11:46559","cos_192.168.50.2:46530","cos_192.168.50.2:46550","cos_192.168.50.3:46531","cos_192.168.50.3:46551","cos_192.168.50.4:46532","cos_192.168.50.4:46552","cos_192.168.50.5:46533","cos_192.168.50.5:46553","cos_192.168.50.6:46534","cos_192.168.50.6:46554","cos_192.168.50.7:46535","cos_192.168.50.7:46555","cos_192.168.50.8:46536","cos_192.168.50.8:46556","cos_192.168.50.9:46537","cos_192.168.50.9:46557","epoch","trainer/global_step","val_loss_192.168.50.10:46538","val_loss_192.168.50.11:46539","val_loss_192.168.50.2:46530","val_loss_192.168.50.3:46531","val_loss_192.168.50.4:46532","val_loss_192.168.50.5:46533","val_loss_192.168.50.6:46534","val_loss_192.168.50.7:46535","val_loss_192.168.50.8:46536","val_loss_192.168.50.9:46537","cos_192.168.50.10:46518","cos_192.168.50.10:46598","cos_192.168.50.10:46608","cos_192.168.50.11:46519","cos_192.168.50.11:46599","cos_192.168.50.11:46609","cos_192.168.50.2:46510","cos_192.168.50.2:46590","cos_192.168.50.2:46600","cos_192.168.50.3:46511","cos_192.168.50.3:46591","cos_192.168.50.3:46601","cos_192.168.50.4:46512","cos_192.168.50.4:46592","cos_192.168.50.4:46602","cos_192.168.50.5:46513","cos_192.168.50.5:46593","cos_192.168.50.5:46603","cos_192.168.50.6:46514","cos_192.168.50.6:46594","cos_192.168.50.6:46604","cos_192.168.50.7:46515","cos_192.168.50.7:46595","cos_192.168.50.7:46605","cos_192.168.50.8:46516","cos_192.168.50.8:46596","cos_192.168.50.8:46606","cos_192.168.50.9:46517","cos_192.168.50.9:46597","cos_192.168.50.9:46607","val_loss_192.168.50.10:46518","val_loss_192.168.50.10:46558","val_loss_192.168.50.11:46519","val_loss_192.168.50.11:46559","val_loss_192.168.50.2:46510","val_loss_192.168.50.2:46550","val_loss_192.168.50.3:46511","val_loss_192.168.50.3:46551","val_loss_192.168.50.4:46512","val_loss_192.168.50.4:46552","val_loss_192.168.50.5:46513","val_loss_192.168.50.5:46553","val_loss_192.168.50.6:46514","val_loss_192.168.50.6:46554","val_loss_192.168.50.7:46515","val_loss_192.168.50.7:46555","val_loss_192.168.50.8:46516","val_loss_192.168.50.8:46556","val_loss_192.168.50.9:46517","val_loss_192.168.50.9:46557","cos_192.168.50.10:46548","cos_192.168.50.10:46568","cos_192.168.50.10:46638","cos_192.168.50.10:46648","cos_192.168.50.10:46658","cos_192.168.50.11:46549","cos_192.168.50.11:46569","cos_192.168.50.11:46639","cos_192.168.50.11:46649","cos_192.168.50.11:46659","cos_192.168.50.2:46540","cos_192.168.50.2:46560","cos_192.168.50.2:46630","cos_192.168.50.2:46640","cos_192.168.50.2:46650","cos_192.168.50.3:46541","cos_192.168.50.3:46561","cos_192.168.50.3:46631","cos_192.168.50.3:46641","cos_192.168.50.3:46651","cos_192.168.50.4:46542","cos_192.168.50.4:46562","cos_192.168.50.4:46632","cos_192.168.50.4:46642","cos_192.168.50.4:46652","cos_192.168.50.5:46543","cos_192.168.50.5:46563","cos_192.168.50.5:46633","cos_192.168.50.5:46643","cos_192.168.50.5:46653","cos_192.168.50.6:46544","cos_192.168.50.6:46564","cos_192.168.50.6:46634","cos_192.168.50.6:46644","cos_192.168.50.6:46654","cos_192.168.50.7:46545","cos_192.168.50.7:46565","cos_192.168.50.7:46635","cos_192.168.50.7:46645","cos_192.168.50.7:46655","cos_192.168.50.8:46546","cos_192.168.50.8:46566","cos_192.168.50.8:46636","cos_192.168.50.8:46646","cos_192.168.50.8:46656","cos_192.168.50.9:46547","cos_192.168.50.9:46567","cos_192.168.50.9:46637","cos_192.168.50.9:46647","cos_192.168.50.9:46657","val_loss_192.168.50.10:46548","val_loss_192.168.50.10:46568","val_loss_192.168.50.11:46549","val_loss_192.168.50.11:46569","val_loss_192.168.50.2:46540","val_loss_192.168.50.2:46560","val_loss_192.168.50.3:46541","val_loss_192.168.50.3:46561","val_loss_192.168.50.4:46542","val_loss_192.168.50.4:46562","val_loss_192.168.50.5:46543","val_loss_192.168.50.5:46563","val_loss_192.168.50.6:46544","val_loss_192.168.50.6:46564","val_loss_192.168.50.7:46545","val_loss_192.168.50.7:46565","val_loss_192.168.50.8:46546","val_loss_192.168.50.8:46566","val_loss_192.168.50.9:46547","val_loss_192.168.50.9:46567"
"participant_7","finished","-","janousy","","2023-06-12T21:06:25.000Z","1395","","27aqpfux","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:40.000Z","82e1d6752a98","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.946567","Model Poisoning","salt","10","80","10","false","10","","","0.9879570603370668","0.987066090106964","0.011281933635473251","0.9872581958770752","0.9879570603370668","0.9969313144683838","0.9968494176864624","0.9967786073684692","0.9969313144683838","0.9000000953674316","0.9000000953674316","0.01584957167506218","0.9000000953674316","0.9000000953674316","0.9985550045967102","0.99854975938797","0.9985459446907043","0.9985550045967102","0.9483334422111512","0.9444308876991272","0.11544350534677504","0.949259340763092","0.9483334422111512","0.9707044363021852","0.970966339111328","0.972219467163086","0.9707044363021852","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9824848771095276","","","","","0.980954885482788","","","","","0.9825568199157716","","","","","0.9816863536834716","","","","","0.9935396313667296","","","","","0","","","","","0.9822456240653992","","","","","0.9815273284912108","","","","","0.9816551208496094","","","","","","","","","","0.10946333064566716","","0.025980410719057545","","0.1835056948766578","","0.0085457786481129","","0.07300814354312024","","85878.810546875","","0.20523758735362208","","0.04002983836835483","","0.1355162181207561","",""
"participant_5","finished","-","janousy","","2023-06-12T21:06:25.000Z","1390","","1v5cklwc","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:35.000Z","833ccc659d83","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.746565","Model Poisoning","salt","10","80","10","false","10","","","0.9752151370048524","0.9730197191238404","0.05266502499580383","0.9740861058235168","0.9752151370048524","0.9900387525558472","0.989904522895813","0.9899540543556212","0.9900387525558472","1.0000001192092896","1.0000001192092896","0.007686250377446413","1.0000001192092896","1.0000001192092896","0.9988998174667358","0.998909831047058","0.9989209175109864","0.9988998174667358","0.9352712631225586","0.9312678575515748","0.20690833032131195","0.9392130970954896","0.9352712631225586","0.9641823768615724","0.9640701413154602","0.96495521068573","0.9641823768615724","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9833841919898988","","","","","0.9824907779693604","","","","","0.9833338260650636","","","","","0.9821383357048036","","","","","0.9836758971214294","","","","","0","","","","","0.9827921390533448","","","","","","","","","","0.9838187098503112","","","","","0.9815273284912108","","","","","0.42972260154783726","","0.10354107222519816","","0.17296288951729366","","0.14636604487895966","","0.027477863332023844","","90955.416015625","","0.00935727226169547","","","","0.0783015126362443","","0.16854544968737173"
"participant_4","finished","-","janousy","","2023-06-12T21:06:24.000Z","1390","","q1jkxpyl","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:34.000Z","c6db2b4c53c8","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.646564","Model Poisoning","salt","10","80","10","false","10","","","0.9145392179489136","0.9128751158714294","0.08975687623023987","0.9201576113700868","0.9145392179489136","0.975938320159912","0.9747117161750792","0.9739036560058594","0.975938320159912","1.0000001192092896","1.0000001192092896","0.0006287659052759409","1.0000001192092896","1.0000001192092896","0.9982717633247375","0.9982784390449524","0.9982876777648926","0.9982717633247375","0.9392592906951904","0.9361022114753724","0.08985495567321777","0.938730239868164","0.9392592906951904","0.9728163480758668","0.9734301567077636","0.9746017456054688","0.9728163480758668","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9821205139160156","","","","","0.9827713966369628","","","","","0.9828662872314452","","","","","0.9804630875587464","","","","","0.9823236465454102","","","","","0","","","","","","","","","","0.9827921390533448","","","","","0.9827935695648192","","","","","0.9822456240653992","","","","","0.07954234018689021","","0.0919573937280802","","0.06920660053987149","","0.08488426893654832","","0.012442218881915323","","90090.28515625","","","","0.0983503919467239","","0.19922044925624505","","0.00116516774687625"
"participant_8","finished","-","janousy","","2023-06-12T21:06:24.000Z","1396","","m28ini0b","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:40.000Z","59072b95c836","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.1046568","Model Poisoning","salt","10","80","10","false","10","","","0.9893011450767516","0.9883434176445008","0.0226717721670866","0.9909678101539612","0.9893011450767516","0.991792619228363","0.9918256402015686","0.9919605255126952","0.991792619228363","1.0000001192092896","1.0000001192092896","0.0016870410181581974","1.0000001192092896","1.0000001192092896","0.9979242086410522","0.9979060292243958","0.9978898763656616","0.9979242086410522","0.9570767879486084","0.9508845806121826","0.1197204440832138","0.9558730721473694","0.9570767879486084","0.9687367081642152","0.9684102535247804","0.9691508412361144","0.9687367081642152","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9801867604255676","","","","","0.9839962124824524","","","","","0.9815855026245116","","","","","0.9819721579551696","","","","","0","","","","","0.9821205139160156","","","","","0.9833841919898988","","","","","0.9810765385627748","","","","","0.9824848771095276","","","","","","","0.04052462102845311","","0.25804443657398224","","0.10717261464014882","","0.10345708862877244","","103819.751953125","","0.04192204354330897","","0.0427316699642688","","0.08784978819494427","","0.15241313632577658"
"participant_2","finished","-","janousy","","2023-06-12T21:06:24.000Z","1392","","ljlcb3tr","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:36.000Z","5fa5e7e66621","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.446562","Model Poisoning","salt","10","80","10","false","10","","","0.9118663668632508","0.9077227115631104","0.11476261168718338","0.914454698562622","0.9118663668632508","0.9645732641220092","0.9646841883659364","0.9652978181838988","0.9645732641220092","0.9000000953674316","0.9000000953674316","0.0015362011035904288","0.9000000953674316","0.9000000953674316","0.9985241293907166","0.998527467250824","0.998531460762024","0.9985241293907166","0.9418299198150636","0.9382482171058656","0.1240370273590088","0.9422686100006104","0.9418299198150636","0.9764807224273682","0.9759481549263","0.9757465124130248","0.9764807224273682","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9819721579551696","","","","","0.9818575978279114","","","","","0.983799159526825","","","","","0.9829540848731996","","","","","","","","","","0","","","","","0.9823236465454102","","","","","0.9836758971214294","","","","","0.9839408993721008","","","","","0.9829275012016296","","","","","0.3029726285021752","","0.14313542906540988","","0.379816141910851","","0.08092769511858933","","","","83932.44921875","","0.1848928516265005","","0.18824817328368224","","0.8587721455842257","","0.07587569548013562"
"participant_1","finished","-","janousy","","2023-06-12T21:06:24.000Z","1394","","an88ni2k","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:38.000Z","0ca8fb8ec236","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.346561","Model Poisoning","salt","10","80","10","false","10","","","0.9442628026008606","0.9387698173522948","0.13686947524547577","0.9446468353271484","0.9442628026008606","0.9703338742256165","0.9697015285491944","0.9695862531661988","0.9703338742256165","0.9000000953674316","0.8800000548362732","0.032618071883916855","0.8666667342185974","0.9000000953674316","0.9949813485145568","0.99497652053833","0.9949756860733032","0.9949813485145568","0.9624075293540956","0.9613028764724731","0.1529887467622757","0.9663140177726746","0.9624075293540956","0.974146604537964","0.9750057458877563","0.9767047762870787","0.974146604537964","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9815855026245116","","","","","0.9812260270118712","","","","","0.9826691746711732","","","","","","","","","","0.9829540848731996","","","","","0","","","","","0.9804630875587464","","","","","0.9821383357048036","","","","","0.980821132659912","","","","","0.9816863536834716","","","","","0.07347495248541236","","0.02005284686856612","","0.21580914543301333","","","","0.03625646552336548","","98837.685546875","","0.2994612792335829","","0.032700251075652886","","0.16683399584144354","","0.2795274752424177"
"participant_6","finished","-","janousy","","2023-06-12T21:06:24.000Z","1390","","1ficyrpf","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N10-S0_R80_salt_20230612_210556","","2023-06-13T07:12:15.000Z","2023-06-12T21:29:34.000Z","6e86438dbf77","","","","","","","No Attack","true","salt","10","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.846566","Model Poisoning","salt","10","80","10","false","10","","","0.9519893527030944","0.9486068487167358","0.06354250758886337","0.9516665935516356","0.9519893527030944","0.9820116758346558","0.9817978143692015","0.9816596508026124","0.9820116758346558","0.8800000548362732","0.8746032118797302","0.11975979804992676","0.8750001192092896","0.8800000548362732","0.99588942527771","0.9958785772323608","0.9958698153495787","0.99588942527771","0.937261998653412","0.9300463795661926","0.10832608491182329","0.9355952143669128","0.937261998653412","0.964838981628418","0.9644750356674194","0.965057909488678","0.964838981628418","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9810765385627748","","","","","0.98273903131485","","","","","0.9823253750801086","","","","","0.980821132659912","","","","","0.9839408993721008","","","","","0","","","","","0.9827935695648192","","","","","0.9838187098503112","","","","","","","","","","0.9816551208496094","","","","","0.1529407361522317","","0.17507731588557365","","0.047998324517607216","","0.00961571783409454","","0.01546923675891776","","91142.939453125","","0.09195660169643816","","0.02208265070021298","","","","0.06132115935906768"
"participant_0","finished","-","janousy","","2023-06-12T20:43:42.000Z","1295","","lujsbao0","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_204212","","2023-06-13T07:12:17.000Z","2023-06-12T21:05:17.000Z","76b6b8174f02","","","","","","","Model Poisoning","true","salt","50","0.8","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.246550","Model Poisoning","salt","50","80","50","false","10","","","0.09999997168779372","0.020217785611748695","748.6322021484375","0.011491934768855572","0.09999997168779372","0.10000000149011612","0.020614828914403915","0.011491935700178146","0.10000000149011612","0.5166667103767395","0.4217676818370819","25.463443756103516","0.4427381157875061","0.5166667103767395","0.5682135224342346","0.5685352683067322","0.5695858597755432","0.5682135224342346","0.5893121957778931","0.5309141278266907","13.989716529846191","0.5833861827850342","0.5893121957778931","0.6181471347808838","0.5781795978546143","0.6502408385276794","0.6181471347808838","","0","","0.8837612271308899","","","","0.9454978108406068","","0.8895332217216492","","0","","0","","0","","0.0011719167232513428","","0.8907203078269958","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02936617282102816","","118560.3125","","","","2924.684814453125","","101855.6796875","","0.008197146147324474","","0.013235776830697432","","0.04879132420728638","","0.08982118091080338","","130808.40625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_8","finished","-","janousy","","2023-06-12T20:42:42.000Z","1353","","ni79awec","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_204212","","2023-06-13T07:12:17.000Z","2023-06-12T21:05:15.000Z","6e1923bda25c","","","","","","","No Attack","true","salt","50","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.1046558","Model Poisoning","salt","50","80","50","false","10","","","0.9836559891700744","0.9820786118507384","0.03766468912363053","0.9846236705780028","0.9836559891700744","0.98789381980896","0.9876985549926758","0.987673819065094","0.98789381980896","1.0000001192092896","1.0000001192092896","0.008572538383305073","1.0000001192092896","1.0000001192092896","0.9963732361793518","0.9963767528533936","0.9963816404342652","0.9963732361793518","0.925787091255188","0.9194645285606384","0.13641373813152313","0.9224869608879088","0.925787091255188","0.9707857966423036","0.9683017730712892","0.966903269290924","0.9707857966423036","","","","0","","0","","0.1666814535856247","","0","","0.9851069450378418","","0.9791851043701172","","0.983233630657196","","0.9845606684684752","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115673.5859375","","63870.341796875","","2980.6876220703125","","115132.212890625","","0.1536917125195032","","0.2721282043485189","","0.23382265865802765","","0.10325322870630772","","153207.14453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_5","finished","-","janousy","","2023-06-12T20:42:42.000Z","1358","","ak1qt822","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_204212","","2023-06-13T07:12:17.000Z","2023-06-12T21:05:20.000Z","4c5e4d4db930","","","","","","","No Attack","true","salt","50","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.746555","Model Poisoning","salt","50","80","50","false","10","","","0.9680107831954956","0.9663008451461792","0.08553467690944672","0.9695084691047668","0.9680107831954956","0.9816866517066956","0.9817744493484496","0.9820573329925536","0.9816866517066956","1.0000001192092896","1.0000001192092896","0.0005145151517353952","1.0000001192092896","1.0000001192092896","0.997915506362915","0.9979112148284912","0.9979079961776732","0.997915506362915","0.9273149967193604","0.9166533946990968","0.16946297883987427","0.9195767641067504","0.9273149967193604","0.961072564125061","0.9617093205451964","0.9637719392776488","0.961072564125061","","0.983233630657196","","0","","0","","0.16632460057735443","","0","","0.9830650687217712","","0.9769987463951112","","","","0.9843026995658876","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06206646212376654","","120257.443359375","","56453.2607421875","","2073.73095703125","","96164.82421875","","0.04760027305019321","","0.14530296297743917","","","","0.22115481831133368","","118749.451171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_9","finished","-","janousy","","2023-06-12T20:42:41.000Z","1357","","u0gnp8me","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_204212","","2023-06-13T07:12:17.000Z","2023-06-12T21:05:18.000Z","20ff525896f8","","","","","","","Model Poisoning","true","salt","50","0.8","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.1146559","Model Poisoning","salt","50","80","50","false","10","","","0.09999997168779372","0.017790773883461952","2142.37548828125","0.009879032149910929","0.09999997168779372","0.10000000149011612","0.017981652170419693","0.009879032149910929","0.10000000149011612","0.7000000476837158","0.6644988656044006","6.907430648803711","0.6958333849906921","0.7000000476837158","0.7286238074302673","0.7288768887519836","0.7295835614204407","0.7286238074302673","0.7815939784049988","0.7551124095916748","3.8350443840026855","0.8008245229721069","0.7815939784049988","0.8196287751197815","0.8152144551277161","0.8652902245521545","0.8196287751197815","","0","","","","0.8834412097930908","","0.8635082840919495","","0.8739662170410156","","0.2831251323223114","","0.0025613903999328613","","0","","0.005914737936109304","","0.8523287177085876","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03588855056995044","","","","63167.6533203125","","155093.865234375","","94442.1796875","","0.09619479430330102","","0.02317589893209515","","0.18025347439288453","","0.20460685830585135","","134985.984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","finished","-","janousy","","2023-06-12T20:42:41.000Z","1358","","pqrqcxiy","MNIST_1_MLP_Sentinel_fully_ModelPoisoning_0_N50-S0_R80_salt_20230612_204212","","2023-06-13T07:12:17.000Z","2023-06-12T21:05:19.000Z","2657143d6c20","","","","","","","No Attack","true","salt","50","0","0","7","3","false","Sentinel","MNIST","true","MLP","192.168.50.646554","Model Poisoning","salt","50","80","50","false","10","","","0.9174654483795166","0.9126673936843872","0.10291267931461334","0.9160177111625672","0.9174654483795166","0.9761818051338196","0.9746560454368592","0.973551869392395","0.9761818051338196","1.0000001192092896","1.0000001192092896","0.00009403393778484316","1.0000001192092896","1.0000001192092896","0.9992586374282836","0.9992628693580629","0.999268352985382","0.9992586374282836","0.9462963938713074","0.942847490310669","0.09266214817762376","0.9453703761100768","0.9462963938713074","0.9829474687576294","0.9825263023376464","0.9823356866836548","0.9829474687576294","","0.9791851043701172","","0.0025613903999328613","","0","","0","","0","","0.9803543090820312","","","","0.9769987463951112","","0.9794259667396544","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09686866056790676","","125503.099609375","","68095.3310546875","","99405.44921875","","125615.916015625","","0.06017103389604017","","","","0.04127940232859828","","0.0540772860404104","","120098.58984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
