"Name","adversarial_args.attacks","Test/Accuracy","Test/Loss","Hostname","Group","trainer/global_step","Round","adversarial_args.attack_env","State","Notes","User","Tags","Created","Runtime","Sweep","adversarial_args.noise_type","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_persent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","data_args.dataset","model_args.model","network_args","127.0.0.1:46505","127.0.0.1:46505 127.0.0.1:46506","127.0.0.1:46505 127.0.0.1:46507","127.0.0.1:46505 127.0.0.1:46508","127.0.0.1:46506","127.0.0.1:46506 127.0.0.1:46507","127.0.0.1:46506 127.0.0.1:46509 127.0.0.1:46505","127.0.0.1:46507","127.0.0.1:46508","127.0.0.1:46509","127.0.0.1:46509 127.0.0.1:46507","127.0.0.1:46509 127.0.0.1:46507 127.0.0.1:46505","Train/Loss","TrainEnd/Loss","Validation/Accuracy","Validation/Loss","epoch","127.0.0.1:46510","127.0.0.1:46511","127.0.0.1:46512","127.0.0.1:46513","127.0.0.1:46514","127.0.0.1:46520","127.0.0.1:46521","127.0.0.1:46522","127.0.0.1:46523","127.0.0.1:46524","127.0.0.1:46524 127.0.0.1:46520","127.0.0.1:46530","127.0.0.1:46531","127.0.0.1:46532","127.0.0.1:46533","127.0.0.1:46534","127.0.0.1:46540","127.0.0.1:46541","127.0.0.1:46542","127.0.0.1:46543","127.0.0.1:46544","127.0.0.1:46550","127.0.0.1:46551","127.0.0.1:46552","127.0.0.1:46553","127.0.0.1:46554","127.0.0.1:46513 127.0.0.1:46511","127.0.0.1:46515","127.0.0.1:46516","127.0.0.1:46517","127.0.0.1:46518","127.0.0.1:46519","127.0.0.1:46525","127.0.0.1:46526","127.0.0.1:46527","127.0.0.1:46528","127.0.0.1:46529","127.0.0.1:46535","127.0.0.1:46536","127.0.0.1:46537","127.0.0.1:46538","127.0.0.1:46539"
"participant_1","Model Poisoning","0.096500001847744","3610.14990234375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231948","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:20:15.000Z","622","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146541","","","","","","","","","","","","","119.20709228515624","56.25178527832031","0.7758333086967468","81.34912109375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10249999910593031","5473.88916015625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231641","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:17:14.000Z","435","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146535","","","","","","","","","","","","","7.46242094039917","24.678714752197266","0.7275000214576721","95.5134735107422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.10199999809265135","4854.15966796875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231641","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:17:10.000Z","438","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146538","","","","","","","","","","","","","31.497066497802734","27.313432693481445","0.82833331823349","28.798892974853516","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10750000178813934","6510.8564453125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231641","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:17:10.000Z","440","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146539","","","","","","","","","","","","","25.38720703125","23.13736915588379","0.6483333110809326","113.93492126464844","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.0989999994635582","5880.58642578125","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231641","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:17:09.000Z","441","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146537","","","","","","","","","","","","","53.9462890625","26.719839096069336","0.8958333134651184","11.930209159851074","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.10300000011920928","5642.693359375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231641","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:17:06.000Z","444","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146536","","","","","","","","","","","","","11.066125869750977","27.57611656188965","0.8050000071525574","31.6734561920166","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10849999636411668","8131.69189453125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231333","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:14:03.000Z","315","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146530","","","","","","","","","","","","","83.650390625","51.52033996582031","0.8333333134651184","33.76049041748047","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.1469999998807907","10054.4931640625","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231333","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:13:59.000Z","319","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146533","","","","","","","","","","","","","17.558612823486328","45.42725372314453","0.8450000286102295","24.550846099853516","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.13099999725818634","9781.3203125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231333","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:13:59.000Z","318","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146534","","","","","","","","","","","","","23.148059844970703","45.0612678527832","0.82833331823349","30.25897789001465","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.09049999713897704","8635.1533203125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231333","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:13:59.000Z","322","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146532","","","","","","","","","","","","","27.90380859375","38.72168731689453","0.8366666436195374","32.72208786010742","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.19499999284744263","6465.12353515625","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_231333","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:13:54.000Z","324","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146531","","","","","","","","","","","","","113.443359375","33.97891616821289","0.8116666674613953","42.98761367797851","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","No Attack","0.24699999392032623","1825.2589111328125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231025","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:10:45.000Z","243","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146525","","","","","","","","","","","","","4.27978515625","17.287378311157227","0.8924999833106995","18.757892608642575","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.08449999988079071","3878.52392578125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231025","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:10:42.000Z","251","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146529","","","","","","","","","","","","","28.708498001098633","28.909223556518555","0.7749999761581421","44.21721649169922","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.08799999952316284","3593.536865234375","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231025","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:10:42.000Z","250","","salt","0","0","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146527","","","","","","","","","","","","","21.0451717376709","26.550691604614254","0.8558333516120911","18.79095458984375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.08749999850988388","3925.31689453125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231025","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:10:42.000Z","250","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146528","","","","","","","","","","","","","13.816924095153809","32.753536224365234","0.8299999833106995","23.03030586242676","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.2529999911785126","1862.669189453125","some-mba.fritz.box","MNIST_MLP_TrimmedMean_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_231025","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:10:42.000Z","250","","salt","0.2","0.6","0","0","true","TrimmedMean","MNIST","MLP","127.0.0.146526","","","","","","","","","","","","","6.35546875","29.004398345947266","0.8291666507720947","30.725074768066406","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10350000113248824","27486.30859375","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230718","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:07:37.000Z","215","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146520","","","","","","","","","","","","","38.896484375","124.27204132080078","0.6208333373069763","288.0903015136719","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10350000113248824","31323.826171875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230718","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:07:33.000Z","216","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146524","","","","","","","","","","","","","83.63325500488281","128.07601928710938","0.6658333539962769","165.20562744140625","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.1040000021457672","32601.33203125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230718","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:07:33.000Z","216","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146523","","","","","","","","","","","","","317.68359375","117.19488525390624","0.5833333134651184","251.9956970214844","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.09350000321865082","30105.265625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230718","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:07:33.000Z","217","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146522","","","","","","","","","","","","","103.546875","120.64714050292967","0.8149999976158142","70.81685638427734","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.10050000250339508","28542.2421875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230718","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:07:32.000Z","219","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146521","","","","","","","","","","","","","68.212890625","166.36219787597656","0.60916668176651","177.00111389160156","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.08900000154972076","67930.96875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_230412","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:04:30.000Z","211","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146515","","","","","","","","","","","","","101.81640625","85.37539672851562","0.8025000095367432","58.10251998901367","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.09700000286102296","80775.0390625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_230412","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:04:26.000Z","212","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146518","","","","","","","","","","","","","66.28125","131.7856903076172","0.7475000023841858","92.73456573486328","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.10100000351667404","76946.7578125","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_230412","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:04:26.000Z","212","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146519","","","","","","","","","","","","","139.7890625","99.1358871459961","0.7850000262260437","154.6042938232422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","No Attack","0.09200000017881392","73348.3046875","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_230412","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:04:26.000Z","212","","salt","0","0","0","0","true","Krum","MNIST","MLP","127.0.0.146517","","","","","","","","","","","","","61.64525604248047","110.01277160644533","0.5633333325386047","279.66107177734375","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.10000000149011612","68103.765625","some-mba.fritz.box","MNIST_MLP_Krum_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_230412","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:04:25.000Z","212","","salt","0.2","0.6","0","0","true","Krum","MNIST","MLP","127.0.0.146516","","","","","","","","","","","","","227.71875","125.52059173583984","0.684166669845581","183.9714813232422","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.10249999910593031","4789.646484375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230106","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:01:22.000Z","204","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146510","","","","","","","","","","","","","52.86133575439453","46.38554382324219","0.7774999737739563","50.48777389526367","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","Model Poisoning","0.10899999737739564","3720.22607421875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230106","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:01:19.000Z","207","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146511","","","","","","","","","","","","","39.029296875","47.54466247558594","0.7883333563804626","35.59870910644531","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","No Attack","0.10499999672174454","4391.974609375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230106","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:01:19.000Z","205","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146513","","","","","","","","","","","","","33.3564453125","45.29737091064453","0.7283333539962769","53.25164413452149","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","Model Poisoning","0.1080000028014183","4272.93994140625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230106","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:01:19.000Z","208","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146514","","","","","","","","","","","","","25.251953125","40.58018112182617","0.753333330154419","52.94260025024414","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.0989999994635582","5255.3896484375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N80-S60_R20_gaussian_20230505_230106","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T21:01:19.000Z","206","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146512","","","","","","","","","","","","","31.8359375","50.70732498168945","0.7358333468437195","72.45557403564453","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_0","Model Poisoning","0.09600000083446504","4143.79931640625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_225800","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T20:58:14.000Z","198","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146505","","","","","","","","","","","","","19.820409774780273","30.413820266723633","0.85916668176651","20.695384979248047","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_4","No Attack","0.09350000321865082","4981.5185546875","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_225800","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T20:58:12.000Z","201","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146509","","","","","","","","","","","","","1.4107073545455933","26.251110076904297","0.862500011920929","17.473493576049805","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_3","Model Poisoning","0.10000000149011612","6601.8974609375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_225800","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T20:58:12.000Z","200","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146508","","","","","","","","","","","","","61.8848876953125","33.31300354003906","0.8374999761581421","27.86241149902344","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_2","Model Poisoning","0.1014999970793724","5985.63427734375","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_225800","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T20:58:12.000Z","201","","salt","0.2","0.6","0","0","true","FedAvg","MNIST","MLP","127.0.0.146507","","","","","","","","","","","","","25.87109375","33.86304473876953","0.8791666626930237","20.22593116760254","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"participant_1","No Attack","0.09600000083446504","4303.28759765625","some-mba.fritz.box","MNIST_MLP_FedAvg_fully_ModelPoisoning_False_N60-S60_R20_gaussian_20230505_225800","0","10","","finished","-","janousy","ModelPoisoning","2023-05-05T20:58:12.000Z","199","","salt","0","0","0","0","true","FedAvg","MNIST","MLP","127.0.0.146506","","","","","","","","","","","","","7.34521484375","30.455312728881836","0.878333330154419","16.252641677856445","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
