"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_3","finished","-","janousy","","2023-06-30T12:58:14.000Z","613","","w192vza5","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:27.000Z","7a4e5c2c24c2","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546563","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.8286904096603394","0.8075916171073914","0.4068409502506256","0.8195776343345642","0.8286904096603394","0.8557225465774536","0.8542203307151794","0.8537701964378357","0.8557225465774536","10"
"participant_1","finished","-","janousy","","2023-06-30T12:58:14.000Z","615","","l9ju7d2j","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:29.000Z","9da6ad151ef1","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346561","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.003","0.8585202693939209","0.8482434749603271","0.306403249502182","0.8594509959220886","0.8585202693939209","0.8956782817840576","0.8969935774803162","0.8998058438301086","0.8956782817840576","10"
"participant_6","finished","-","janousy","","2023-06-30T12:58:14.000Z","615","","g02953hi","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:29.000Z","d35d0e530bb3","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846566","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.8328738808631897","0.8148804903030396","0.35046035051345825","0.8283103704452515","0.8328738808631897","0.8780193328857422","0.8769425749778748","0.8772415518760681","0.8780193328857422","10"
"participant_5","finished","-","janousy","","2023-06-30T12:58:14.000Z","615","","ebb8k1g6","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:29.000Z","580df96fb136","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746565","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.8412020206451416","0.8222296237945557","0.4195777475833893","0.8358719348907471","0.8412020206451416","0.8625895977020264","0.8611555099487305","0.8615489602088928","0.8625895977020264","10"
"participant_4","finished","-","janousy","","2023-06-30T12:58:14.000Z","614","","8sl1eqx4","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:28.000Z","38805e0a2a61","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646564","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.848214328289032","0.8323721885681152","0.358835369348526","0.8463312983512878","0.848214328289032","0.8752609491348267","0.8745448589324951","0.8747711181640625","0.8752609491348267","10"
"participant_7","finished","-","janousy","","2023-06-30T12:58:14.000Z","613","","664fytff","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:27.000Z","26c50cae09c7","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946567","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.8746582865715027","0.8597610592842102","0.3116583526134491","0.8745391368865967","0.8746582865715027","0.8964169025421143","0.8949552178382874","0.8958944082260132","0.8964169025421143","10"
"participant_2","finished","-","janousy","","2023-06-30T12:58:14.000Z","611","","3bg62e4v","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:25.000Z","a07c1fca289e","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446562","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.003","0.8404647707939148","0.8289101123809814","0.378710001707077","0.8438249230384827","0.8404647707939148","0.8727684617042542","0.8727989792823792","0.8736615777015686","0.8727684617042542","10"
"participant_8","finished","-","janousy","","2023-06-30T12:58:13.000Z","611","","e4ct40lp","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:24.000Z","c1e2f6c4fe6c","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046568","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.003","0.8371788859367371","0.8196424245834351","0.35418370366096497","0.8350410461425781","0.8371788859367371","0.8780444264411926","0.8786437511444092","0.8802294731140137","0.8780444264411926","10"
"participant_9","finished","-","janousy","","2023-06-30T12:58:13.000Z","618","","do3b27ns","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_125759","","2023-06-30T15:03:25.000Z","2023-06-30T13:08:31.000Z","8f02918897fe","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","0.3","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146569","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.002","0.8767051100730896","0.854322612285614","0.32442861795425415","0.8664325475692749","0.8767051100730896","0.8893541097640991","0.8870058059692383","0.8861076831817627","0.8893541097640991","10"
"participant_0","finished","-","janousy","","2023-06-30T12:48:35.000Z","555","","l6p63v7a","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:25.000Z","2023-06-30T12:57:50.000Z","41d2c513f8f9","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246550","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.014","0.8617282509803772","0.8493919968605042","0.34145018458366394","0.8678443431854248","0.8617282509803772","0.8878051042556763","0.8887388110160828","0.8906925320625305","0.8878051042556763","10"
"participant_1","finished","-","janousy","","2023-06-30T12:47:38.000Z","614","","pwcop6n3","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:25.000Z","2023-06-30T12:57:52.000Z","171b61201aaf","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346551","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.02","0.852455198764801","0.8401333093643188","0.31841015815734863","0.8503956198692322","0.852455198764801","0.8856528401374817","0.8871868848800659","0.8900108337402344","0.8856528401374817","10"
"participant_9","finished","-","janousy","","2023-06-30T12:47:37.000Z","613","","z5qb0sdy","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:50.000Z","2de4741bbe56","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","0.5","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146559","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.011","0.871927797794342","0.8484308123588562","0.35010233521461487","0.8602880835533142","0.871927797794342","0.882684588432312","0.87872713804245","0.8797261714935303","0.882684588432312","10"
"participant_4","finished","-","janousy","","2023-06-30T12:47:37.000Z","617","","q2zpw5xw","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:54.000Z","3b2ad4f848bc","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646554","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.014","0.846985399723053","0.8311941027641296","0.3634869158267975","0.8458219170570374","0.846985399723053","0.8758682012557983","0.8749608993530273","0.8746580481529236","0.8758682012557983","10"
"participant_5","finished","-","janousy","","2023-06-30T12:47:37.000Z","615","","ow8e2z5o","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:52.000Z","bcaf8963528f","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746555","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.014","0.8464094400405884","0.8276419043540955","0.43577101826667786","0.8407642841339111","0.8464094400405884","0.8670561909675598","0.8662500381469727","0.8673099279403687","0.8670561909675598","10"
"participant_8","finished","-","janousy","","2023-06-30T12:47:37.000Z","615","","id0o4jnn","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:52.000Z","eda154ce8f21","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046558","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.013","0.8347248435020447","0.8221966028213501","0.35697004199028015","0.8411073088645935","0.8347248435020447","0.8748124241828918","0.8757113218307495","0.8773260116577148","0.8748124241828918","10"
"participant_6","finished","-","janousy","","2023-06-30T12:47:37.000Z","614","","fxc8ztgg","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:51.000Z","122ef3fb7721","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846556","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.009","0.8305891156196594","0.81350177526474","0.370903879404068","0.8306605815887451","0.8305891156196594","0.8744735717773438","0.8734981417655945","0.8748279809951782","0.8744735717773438","10"
"participant_3","finished","-","janousy","","2023-06-30T12:47:37.000Z","614","","6kvfp9xe","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:51.000Z","1b1c34eed53c","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546553","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.012","0.8277689814567566","0.8070504665374756","0.3987941145896912","0.8186790347099304","0.8277689814567566","0.8531172275543213","0.8517271876335144","0.8525961637496948","0.8531172275543213","10"
"participant_2","finished","-","janousy","","2023-06-30T12:47:37.000Z","613","","3zk686ng","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:26.000Z","2023-06-30T12:57:50.000Z","47573c6274a5","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446552","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.012","0.8315823674201965","0.8191439509391785","0.3873443007469177","0.8313658237457275","0.8315823674201965","0.8634269833564758","0.8634607195854187","0.8656179904937744","0.8634269833564758","10"
"participant_7","finished","-","janousy","","2023-06-30T12:47:37.000Z","615","","1no10kz6","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_124723","","2023-06-30T15:03:25.000Z","2023-06-30T12:57:52.000Z","5431f05059cc","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946557","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.017","0.8700269460678101","0.8531478643417358","0.32145199179649353","0.8652586340904236","0.8700269460678101","0.8934328556060791","0.8919620513916016","0.893858015537262","0.8934328556060791","10"
"participant_0","finished","-","janousy","","2023-06-30T12:37:58.000Z","549","","vqfcfeyh","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:27.000Z","2023-06-30T12:47:07.000Z","2022914107fe","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246540","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.013","0.8515208959579468","0.836465060710907","0.37309688329696655","0.8566538095474243","0.8515208959579468","0.8762637972831726","0.877723217010498","0.8815028071403503","0.8762637972831726","10"
"participant_9","finished","-","janousy","","2023-06-30T12:37:01.000Z","605","","xjp1omrh","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:27.000Z","2023-06-30T12:47:06.000Z","685cab503aa9","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146549","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.012","0.8700768947601318","0.8517842292785645","0.3689718246459961","0.8680107593536377","0.8700768947601318","0.8844155669212341","0.8818748593330383","0.8833686113357544","0.8844155669212341","10"
"participant_2","finished","-","janousy","","2023-06-30T12:37:01.000Z","610","","psuc6bmo","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:27.000Z","2023-06-30T12:47:11.000Z","c69f7cce61b3","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446542","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.011","0.8418318629264832","0.8302385210990906","0.3977749049663544","0.8414812684059143","0.8418318629264832","0.8746328949928284","0.8750520944595337","0.875887393951416","0.8746328949928284","10"
"participant_7","finished","-","janousy","","2023-06-30T12:37:01.000Z","608","","abpnkcp0","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:27.000Z","2023-06-30T12:47:09.000Z","40cc5705f238","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946547","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.018","0.8594931364059448","0.8457553386688232","0.34954944252967834","0.8637211918830872","0.8594931364059448","0.8856298923492432","0.8853939175605774","0.8881479501724243","0.8856298923492432","10"
"participant_4","finished","-","janousy","","2023-06-30T12:37:00.000Z","610","","megrfj3l","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:10.000Z","920a3c8a3be1","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","1","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646544","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.016","0.8477840423583984","0.8326086401939392","0.37427380681037903","0.8469470143318176","0.8477840423583984","0.8758859634399414","0.8747624754905701","0.8766024708747864","0.8758859634399414","10"
"participant_6","finished","-","janousy","","2023-06-30T12:37:00.000Z","614","","e14oqoxx","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:14.000Z","d01b456c950d","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846546","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.013","0.8297824859619141","0.8116132020950317","0.3920349180698395","0.8307988047599792","0.8297824859619141","0.8676180839538574","0.866856575012207","0.8676397204399109","0.8676180839538574","10"
"participant_8","finished","-","janousy","","2023-06-30T12:37:00.000Z","610","","c9vxfjyo","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:10.000Z","b351b0948689","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046548","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.014","0.8251895904541016","0.8084093332290649","0.3734701871871948","0.821035623550415","0.8251895904541016","0.8709524273872375","0.872905969619751","0.8778256773948669","0.8709524273872375","10"
"participant_5","finished","-","janousy","","2023-06-30T12:37:00.000Z","606","","7zmeg6kb","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:06.000Z","e9cb25d75b66","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746545","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.016","0.846900999546051","0.8288981914520264","0.4353048503398895","0.8432296514511108","0.846900999546051","0.8675776720046997","0.8671711087226868","0.868683397769928","0.8675776720046997","10"
"participant_3","finished","-","janousy","","2023-06-30T12:37:00.000Z","610","","6q04nwmr","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:28.000Z","2023-06-30T12:47:10.000Z","ba70df924bba","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546543","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.015","0.8258333802223206","0.8051697015762329","0.41835322976112366","0.8151306509971619","0.8258333802223206","0.8552069067955017","0.854171872138977","0.8559685945510864","0.8552069067955017","10"
"participant_1","finished","-","janousy","","2023-06-30T12:37:00.000Z","609","","3ai1gddl","FASHIONMNIST_1_MLP_FedAvg_fully_LabelFlipping_0_N10-S100_R0_salt_20230630_123646","","2023-06-30T15:03:27.000Z","2023-06-30T12:47:09.000Z","a3a730cf2378","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FedAvg","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346541","0.1","salt","10","0","100","","salt","10","0","100","0","0","5030","0.015","0.8520379066467285","0.8412208557128906","0.34186744689941406","0.8563172221183777","0.8520379066467285","0.8842689990997314","0.886114239692688","0.8918525576591492","0.8842689990997314","10"
"participant_0","finished","-","janousy","","2023-06-30T12:26:51.000Z","558","","gdk13umg","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:09.000Z","6b3abbe2d457","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246530","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.006","0.8474347591400146","0.8295137286186218","0.4107474684715271","0.8501846194267273","0.8474347591400146","0.867277204990387","0.8688663244247437","0.8752032518386841","0.867277204990387","10"
"participant_1","finished","-","janousy","","2023-06-30T12:25:54.000Z","618","","ucpf4cvb","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:12.000Z","02eeb60b0763","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346531","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.011","0.8346776366233826","0.8132331967353821","0.35078227519989014","0.829307496547699","0.8346776366233826","0.8581606149673462","0.8577094078063965","0.8606039881706238","0.8581606149673462","10"
"participant_6","finished","-","janousy","","2023-06-30T12:25:54.000Z","614","","ruzji3pu","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:08.000Z","b255c88706cf","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846536","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.009","0.7953738570213318","0.7768372297286987","0.4568171203136444","0.7968573570251465","0.7953738570213318","0.8369766473770142","0.8355463743209839","0.8405983448028564","0.8369766473770142","10"
"participant_8","finished","-","janousy","","2023-06-30T12:25:54.000Z","618","","mb9p57ol","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:12.000Z","45c7ee19d713","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046538","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.009","0.7988569736480713","0.7815822958946228","0.43800848722457886","0.8085829019546509","0.7988569736480713","0.8363313674926758","0.8353604078292847","0.8397181034088135","0.8363313674926758","10"
"participant_4","finished","-","janousy","","2023-06-30T12:25:54.000Z","612","","g9p42on4","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:06.000Z","f289a6237809","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646534","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.013","0.8338901996612549","0.8144927620887756","0.421767145395279","0.8305017948150635","0.8338901996612549","0.8595560193061829","0.8584670424461365","0.8601030111312866","0.8595560193061829","10"
"participant_3","finished","-","janousy","","2023-06-30T12:25:54.000Z","618","","dfhnz6sw","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:12.000Z","9ab73a66ebee","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546533","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.009","0.825852632522583","0.801689863204956","0.4828149974346161","0.8209062814712524","0.825852632522583","0.8507629036903381","0.8476479649543762","0.8504958748817444","0.8507629036903381","10"
"participant_7","finished","-","janousy","","2023-06-30T12:25:54.000Z","617","","1ojwcr0d","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:11.000Z","9fd2241acb79","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946537","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.006","0.8311482667922974","0.811835527420044","0.42146262526512146","0.8366971015930176","0.8311482667922974","0.8622080683708191","0.8601717948913574","0.8726662397384644","0.8622080683708191","10"
"participant_2","finished","-","janousy","","2023-06-30T12:25:53.000Z","619","","z6jtqznb","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:12.000Z","06418c4d8b73","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","0.3","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446532","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.007","0.8132950067520142","0.7949506640434265","0.47336018085479736","0.8201107382774353","0.8132950067520142","0.8436738848686218","0.8402148485183716","0.848567008972168","0.8436738848686218","10"
"participant_5","finished","-","janousy","","2023-06-30T12:25:53.000Z","613","","z4qehbt8","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:06.000Z","c2b6bbf270f2","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746535","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.011","0.8196122646331787","0.7994046807289124","0.5084917545318604","0.8169547915458679","0.8196122646331787","0.8451628088951111","0.8437973260879517","0.8450810313224792","0.8451628088951111","10"
"participant_9","finished","-","janousy","","2023-06-30T12:25:52.000Z","619","","rc6b7s32","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_122539","","2023-06-30T15:03:28.000Z","2023-06-30T12:36:11.000Z","0490971ffdd7","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146539","0.1","salt","10","0","30","","salt","10","0","30","0","0","5030","0.006","0.8564286231994629","0.8336734175682068","0.3945420086383819","0.8520329594612122","0.8564286231994629","0.8636144399642944","0.8618440628051758","0.8659359812736511","0.8636144399642944","10"
"participant_0","finished","-","janousy","","2023-06-30T12:16:14.000Z","549","","heul8vle","FASHIONMNIST_1_MLP_Krum_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_121503","","2023-06-30T15:03:30.000Z","2023-06-30T12:25:23.000Z","f3b42ef764dd","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","Krum","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246520","0.1","salt","10","0","50","","salt","10","0","50","0","0","5030","0.002","0.8392702341079712","0.8178555369377136","0.4197270572185517","0.8326088190078735","0.8392702341079712","0.8616760969161987","0.8622130751609802","0.865302562713623","0.8616760969161987","10"
